id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
1618862,171531,1178,2.05,2,1.0,2.0,2.1,,,
1618863,171531,1185,0.0,0,16.0,,,,,
1618864,171531,1210,0.227,0,1.0,,,,,
1618865,171531,1211,0.773,0,1.0,,,,,
1618866,171531,1215,0.556,0,1.0,,,,,
1618867,171531,1217,0.686,0,1.0,,,,,
1618868,171531,1218,0.632,0,1.0,,,,,
1618869,171531,1222,1.151,0,1.0,,,,,
1618870,171531,1224,2.886,0,1.0,,,,,
1618871,171531,1225,0.908,0,1.0,,,,,
1618872,171531,1226,1.15,0,1.0,,,,,
1618873,171531,1246,0.0,0,68.0,,,,,
1618874,171531,1253,79.0,4,1.0,54.0,93.0,,,
1618875,171531,1258,0.683,0,10.0,,,,,
1618876,171531,1261,0.0,0,68.0,,,,,
1618877,171531,1263,0.01,0,10.0,,,,,
1618878,171531,1264,0.024,0,10.0,,,,,
1618879,171531,1272,0.002,0,10.0,,,,,
1618880,171531,1275,0.069,0,10.0,,,,,
1618881,171531,1278,0.001,0,10.0,,,,,
1618882,171531,1280,0.003,0,10.0,,,,,
1618883,171531,1004,2.5,4,1.0,2.1,2.91,,,
1618884,171531,1008,108.0,0,49.0,,,,,
1618885,171531,1010,0.1,2,1.0,0.0,0.2,,,
1618886,171531,1011,0.0,2,1.0,0.0,0.0,,,
1618887,171531,1014,0.0,2,1.0,0.0,0.0,,,
1618888,171531,1051,76.01,4,1.0,73.79,77.43,,,
1618889,171531,1057,0.0,0,68.0,,,,,
1618890,171531,1058,0.0,0,68.0,,,,,
1618891,171531,2000,0.1,2,1.0,0.0,0.2,,,
1618892,171531,1087,11.0,4,1.0,9.0,13.0,,,
1618893,171531,1092,226.0,10,1.0,185.0,243.0,,,
1618894,171531,1095,2.59,4,1.0,2.39,2.72,,,
1618895,171531,1103,22.4,6,1.0,15.0,25.8,,,
1618896,171531,1109,0.12,3,1.0,0.07,0.18,,,
1618897,171531,1110,13.0,1,1.0,,,,,
1618898,171531,1123,0.0,0,68.0,,,,,
1618899,171531,1125,0.0,3,1.0,0.0,0.0,,,
1618900,171531,1126,0.03,3,1.0,0.02,0.05,,,
1618901,171531,1128,0.0,3,1.0,0.0,0.0,,,
1618902,171531,1129,0.0,3,1.0,0.0,0.0,,,
1618903,171531,1167,5.696,8,1.0,5.08,6.2,,,
1618904,171531,1170,0.935,2,1.0,0.89,0.98,,,
1618905,171531,1175,0.44,8,1.0,0.403,0.516,,,
1618906,171531,1180,69.6,0,14.0,,,,,
1618907,171531,1198,7.8,0,14.0,,,,,
1618908,171531,1212,0.61,0,1.0,,,,,
1618909,171531,1213,1.475,0,1.0,,,,,
1618910,171531,1214,1.756,0,1.0,,,,,
1618911,171531,1216,0.201,0,1.0,,,,,
1618912,171531,1219,0.68,0,1.0,,,,,
1618913,171531,1220,1.205,0,1.0,,,,,
1618914,171531,1221,0.577,0,1.0,,,,,
1618915,171531,1223,1.702,0,1.0,,,,,
1618916,171531,1227,0.843,0,1.0,,,,,
1618917,171531,1242,0.0,0,68.0,,,,,
1618918,171531,1259,0.0,0,68.0,,,,,
1618919,171531,1260,0.0,0,68.0,,,,,
1618920,171531,1262,0.002,0,10.0,,,,,
1618921,171531,1265,0.438,0,10.0,,,,,
1618922,171531,1266,0.19,0,10.0,,,,,
1618923,171531,1268,0.669,0,10.0,,,,,
1618924,171531,1269,0.524,0,10.0,,,,,
1618925,171531,1270,0.028,0,10.0,,,,,
1618926,171531,1271,0.036,0,10.0,,,,,
1618927,171531,1276,0.0,0,68.0,,,,,
1618928,171531,1277,0.01,0,10.0,,,,,
1618929,171531,1279,0.0,0,10.0,,,,,
1618930,171531,1292,0.756,0,10.0,,,,,
1618931,171531,1293,0.613,0,10.0,,,,,
1618932,171531,1005,0.15,0,51.0,,,,,
1618933,171532,1004,6.04,4,1.0,5.1,6.88,,,
1618934,171532,1005,0.0,0,49.0,,,,,
1618935,171532,1008,165.0,0,49.0,,,,,
1618936,171532,1051,65.23,4,1.0,60.76,68.41,,,
1618937,171532,1057,0.0,0,68.0,,,,,
1618938,171532,1058,0.0,0,68.0,,,,,
1618939,171532,2000,0.0,0,68.0,,,,,
1618940,171532,1087,17.0,4,1.0,14.0,19.0,,,
1618941,171532,1092,227.0,10,1.0,188.0,240.0,,,
1618942,171532,1095,3.51,4,1.0,3.31,3.71,,,
1618943,171532,1103,31.4,6,1.0,25.8,35.6,,,
1618944,171532,1109,0.07,3,1.0,0.06,0.07,,,
1618945,171532,1110,10.0,1,1.0,,,,,
1618946,171532,1123,0.0,0,68.0,,,,,
1618947,171532,1125,0.0,3,1.0,0.0,0.0,,,
1618948,171532,1126,0.04,3,1.0,0.03,0.05,,,
1618949,171532,1128,0.0,3,1.0,0.0,0.0,,,
1618950,171532,1129,0.0,3,1.0,0.0,0.0,,,
1618951,171532,1167,6.685,2,1.0,6.27,7.1,,,
1618952,171532,1170,1.015,2,1.0,0.93,1.1,,,
1618953,171532,1175,0.438,10,1.0,0.435,0.451,,,
1618954,171532,1212,0.794,0,1.0,,,,,
1618955,171532,1213,1.921,0,1.0,,,,,
1618956,171532,1214,2.287,0,1.0,,,,,
1618957,171532,1216,0.262,0,1.0,,,,,
1618958,171532,1219,0.886,0,1.0,,,,,
1618959,171532,1220,1.569,0,1.0,,,,,
1618960,171532,1221,0.751,0,1.0,,,,,
1618961,171532,1223,2.216,0,1.0,,,,,
1618962,171532,1227,1.098,0,1.0,,,,,
1618963,171532,1242,0.0,0,68.0,,,,,
1618964,171532,1259,0.0,6,1.0,0.0,0.0,,,
1618965,171532,1260,0.0,6,1.0,0.0,0.0,,,
1618966,171532,1262,0.006,6,1.0,0.0,0.009,,,
1618967,171532,1265,1.178,6,1.0,1.017,1.304,,,
1618968,171532,1266,0.505,6,1.0,0.469,0.573,,,
1618969,171532,1267,0.006,6,1.0,0.005,0.008,,,
1618970,171532,1268,1.832,6,,1.689,2.051,,,
1618971,171532,1269,1.436,6,,1.217,1.671,,,
1618972,171532,1270,0.075,6,,0.049,0.094,,,
1618973,171532,1271,0.087,6,1.0,0.08,0.093,,,
1618974,171532,1276,0.0,6,1.0,0.0,0.0,,,
1618975,171532,1277,0.026,6,1.0,0.024,0.029,,,
1618976,171532,1279,0.0,6,,0.0,0.001,,,
1618977,171532,1292,2.061,0,49.0,,,,,
1618978,171532,1293,1.662,0,49.0,,,,,
1618979,171532,1299,0.011,6,1.0,0.009,0.013,,,
1618980,171532,1304,0.061,6,1.0,0.033,0.091,,,
1618981,171532,1305,0.0,6,1.0,0.0,0.0,,,
1618982,171532,1306,0.015,6,1.0,0.011,0.019,,,
1618983,171532,1311,0.01,6,1.0,0.004,0.017,,,
1618984,171532,1313,0.012,6,1.0,0.009,0.015,,,
1618985,171532,1314,0.182,6,1.0,0.109,0.214,,,
1618986,171532,1321,0.003,6,1.0,0.001,0.004,,,
1618987,171532,1325,0.009,6,,0.008,0.01,,,
1618988,171532,1331,0.015,0,49.0,,,,,
1618989,171532,1406,0.009,6,1.0,0.008,0.01,,,
1618990,171532,1003,27.71,4,1.0,24.44,31.77,,,
1618991,171532,1007,1.12,4,1.0,1.06,1.25,,,
1618992,171532,1018,0.0,0,68.0,,,,,
1618993,171532,1062,691.0,0,49.0,,,,,
1618994,171532,1079,0.0,0,68.0,,,,,
1618995,171532,1089,1.43,4,1.0,1.23,1.79,,,
1618996,171532,1090,27.0,4,1.0,25.0,27.0,,,
1618997,171532,1091,212.0,4,1.0,198.0,240.0,,,
1618998,171532,1093,104.0,4,1.0,65.0,123.0,,,
1618999,171532,1098,0.127,4,1.0,0.075,0.154,,,
1619000,171532,1101,0.016,4,1.0,0.016,0.017,,,
1619001,171532,1104,18.0,0,,,,,,
1619002,171532,1105,5.0,1,1.0,,,,,
1619003,171532,1106,5.0,0,,,,,,
1619004,171532,1107,0.0,0,68.0,,,,,
1619005,171532,1108,0.0,0,68.0,,,,,
1619006,171532,1112,0.3,1,1.0,,,,,
1619007,171532,1114,0.3,1,,,,,,
1619008,171532,1120,0.0,0,68.0,,,,,
1619009,171532,1122,0.0,0,68.0,,,,,
1619010,171532,1127,0.03,3,1.0,0.03,0.04,,,
1619011,171532,1130,0.05,3,1.0,0.05,0.06,,,
1619012,171532,1131,0.0,3,1.0,0.0,0.0,,,
1619013,171532,1162,0.0,0,68.0,,,,,
1619014,171532,1165,0.06,2,1.0,0.058,0.063,,,
1619015,171532,1166,0.375,2,1.0,0.37,0.38,,,
1619016,171532,1177,9.0,0,14.0,,,,,
1619017,171532,1178,1.65,2,1.0,1.6,1.7,,,
1619018,171532,1185,0.0,0,16.0,,,,,
1619019,171532,1187,9.0,0,14.0,,,,,
1619020,171532,1210,0.295,0,1.0,,,,,
1619021,171532,1211,1.007,0,1.0,,,,,
1619022,171532,1215,0.725,0,1.0,,,,,
1619023,171532,1217,0.893,0,1.0,,,,,
1619024,171532,1218,0.823,0,1.0,,,,,
1619025,171532,1222,1.498,0,1.0,,,,,
1619026,171532,1224,3.758,0,1.0,,,,,
1619027,171532,1225,1.182,0,1.0,,,,,
1619028,171532,1226,1.497,0,1.0,,,,,
1619029,171532,1246,0.0,0,68.0,,,,,
1619030,171532,1253,128.0,4,1.0,111.0,164.0,,,
1619031,171532,1257,0.08,0,49.0,,,,,
1619032,171532,1258,1.807,0,49.0,,,,,
1619033,171532,1261,0.0,6,1.0,0.0,0.0,,,
1619034,171532,1263,0.021,6,1.0,0.003,0.04,,,
1619035,171532,1264,0.061,6,1.0,0.046,0.087,,,
1619036,171532,1272,0.005,6,1.0,0.004,0.008,,,
1619037,171532,1273,0.003,6,1.0,0.0,0.004,,,
1619038,171532,1274,0.008,6,1.0,0.006,0.011,,,
1619039,171532,1275,0.187,6,,0.112,0.219,,,
1619040,171532,1278,0.012,6,1.0,0.006,0.018,,,
1619041,171532,1280,0.008,6,1.0,0.007,0.009,,,
1619042,171532,1300,0.017,6,1.0,0.013,0.024,,,
1619043,171532,1301,0.0,6,1.0,0.0,0.0,,,
1619044,171532,1303,0.004,6,1.0,0.003,0.006,,,
1619045,171532,1312,0.0,6,1.0,0.0,0.0,,,
1619046,171532,1315,1.771,6,1.0,1.616,1.96,,,
1619047,171532,1316,1.411,6,1.0,1.202,1.648,,,
1619048,171532,1317,0.0,6,1.0,0.0,0.001,,,
1619049,171532,1323,0.008,6,1.0,0.006,0.012,,,
1619050,171532,1329,0.065,0,49.0,,,,,
1619051,171532,1333,0.0,6,1.0,0.0,0.0,,,
1619052,171532,1404,0.072,6,1.0,0.048,0.09,,,
1619053,171532,1405,0.0,6,1.0,0.0,0.0,,,
1619054,171532,1411,0.017,6,1.0,0.014,0.019,,,
1619055,171532,1180,95.8,0,14.0,,,,,
1619056,171532,1186,0.0,0,68.0,,,,,
1619057,171532,1190,9.0,0,49.0,,,,,
1619058,171532,1198,6.5,0,14.0,,,,,
1619059,171533,1003,19.54,0,54.0,,,,,
1619060,171533,1007,0.94,0,54.0,,,,,
1619061,171533,1018,0.0,0,56.0,,,,,
1619062,171533,1062,672.0,0,49.0,,,,,
1619063,171533,1079,0.0,0,56.0,,,,,
1619064,171533,1089,1.31,0,54.0,,,,,
1619065,171533,1090,20.0,0,54.0,,,,,
1619066,171533,1091,161.0,0,54.0,,,,,
1619067,171533,1093,75.0,0,54.0,,,,,
1619068,171533,1098,0.076,0,54.0,,,,,
1619069,171533,1101,0.006,0,54.0,,,,,
1619070,171533,1104,97.0,0,56.0,,,,,
1619071,171533,1105,29.0,0,56.0,,,,,
1619072,171533,1106,29.0,0,49.0,,,,,
1619073,171533,1107,0.0,0,54.0,,,,,
1619074,171533,1108,0.0,0,54.0,,,,,
1619075,171533,1112,0.5,0,56.0,,,,,
1619076,171533,1114,0.5,0,54.0,,,,,
1619077,171533,1120,0.0,0,54.0,,,,,
1619078,171533,1122,0.0,0,54.0,,,,,
1619079,171533,1162,0.0,0,56.0,,,,,
1619080,171533,1165,0.053,0,54.0,,,,,
1619081,171533,1166,0.268,0,54.0,,,,,
1619082,171533,1177,6.0,0,56.0,,,,,
1619083,171533,1178,2.13,0,54.0,,,,,
1619084,171533,1185,0.0,0,56.0,,,,,
1619085,171533,1187,6.0,0,56.0,,,,,
1619086,171533,1210,0.22,0,54.0,,,,,
1619087,171533,1211,0.803,0,54.0,,,,,
1619088,171533,1215,0.51,0,54.0,,,,,
1619089,171533,1217,0.677,0,54.0,,,,,
1619090,171533,1218,0.624,0,54.0,,,,,
1619091,171533,1222,1.196,0,54.0,,,,,
1619092,171533,1224,2.854,0,54.0,,,,,
1619093,171533,1225,1.144,0,54.0,,,,,
1619094,171533,1226,1.054,0,54.0,,,,,
1619095,171533,1228,0.192,0,54.0,,,,,
1619096,171533,1246,0.0,0,56.0,,,,,
1619097,171533,1253,83.0,0,54.0,,,,,
1619098,171533,1257,0.106,0,56.0,,,,,
1619099,171533,1258,2.386,0,56.0,,,,,
1619100,171533,1261,0.0,0,54.0,,,,,
1619101,171533,1263,0.023,0,54.0,,,,,
1619102,171533,1264,0.079,0,54.0,,,,,
1619103,171533,1272,0.006,0,54.0,,,,,
1619104,171533,1273,0.008,0,54.0,,,,,
1619105,171533,1274,0.017,0,54.0,,,,,
1619106,171533,1275,0.334,0,54.0,,,,,
1619107,171533,1278,0.003,0,54.0,,,,,
1619108,171533,1280,0.009,0,54.0,,,,,
1619109,171533,1300,0.02,0,54.0,,,,,
1619110,171533,1301,0.003,0,54.0,,,,,
1619111,171533,1303,0.005,0,54.0,,,,,
1619112,171533,1312,0.003,0,54.0,,,,,
1619113,171533,1315,2.512,0,54.0,,,,,
1619114,171533,1316,2.116,0,54.0,,,,,
1619115,171533,1317,0.001,0,54.0,,,,,
1619116,171533,1323,0.012,0,54.0,,,,,
1619117,171533,1329,0.081,0,56.0,,,,,
1619118,171533,1333,0.0,0,54.0,,,,,
1619119,171533,1404,0.14,0,54.0,,,,,
1619120,171533,1405,0.001,0,54.0,,,,,
1619121,171533,1411,0.019,0,54.0,,,,,
1619122,171533,1004,9.16,0,54.0,,,,,
1619123,171533,1005,0.0,0,56.0,,,,,
1619124,171533,1008,161.0,0,49.0,,,,,
1619125,171533,1051,71.28,0,54.0,,,,,
1619126,171533,1057,0.0,0,56.0,,,,,
1619127,171533,1058,0.0,0,56.0,,,,,
1619128,171533,2000,0.0,0,56.0,,,,,
1619129,171533,1087,4.0,0,54.0,,,,,
1619130,171533,1092,239.0,0,54.0,,,,,
1619131,171533,1095,2.6,0,54.0,,,,,
1619132,171533,1103,19.8,0,56.0,,,,,
1619133,171533,1109,0.16,0,56.0,,,,,
1619134,171533,1110,21.0,0,56.0,,,,,
1619135,171533,1123,7.0,0,54.0,,,,,
1619136,171533,1167,5.599,0,54.0,,,,,
1619137,171533,1170,1.179,0,54.0,,,,,
1619138,171533,1175,0.419,0,54.0,,,,,
1619139,171533,1180,69.9,0,56.0,,,,,
1619140,171533,1198,5.3,0,56.0,,,,,
1619141,171533,1221,0.556,0,54.0,,,,,
1619142,171533,1223,1.753,0,54.0,,,,,
1619143,171533,1227,0.794,0,54.0,,,,,
1619144,171533,1242,0.0,0,56.0,,,,,
1619145,171533,1259,0.0,0,54.0,,,,,
1619146,171533,1260,0.0,0,54.0,,,,,
1619147,171533,1262,0.006,0,54.0,,,,,
1619148,171533,1265,1.646,0,54.0,,,,,
1619149,171533,1266,0.578,0,54.0,,,,,
1619150,171533,1267,0.01,0,54.0,,,,,
1619151,171533,1268,2.582,0,54.0,,,,,
1619152,171533,1269,2.157,0,54.0,,,,,
1619153,171533,1270,0.144,0,54.0,,,,,
1619154,171533,1271,0.092,0,54.0,,,,,
1619155,171533,1276,0.001,0,54.0,,,,,
1619156,171533,1277,0.039,0,54.0,,,,,
1619157,171533,1279,0.008,0,54.0,,,,,
1619158,171533,1292,2.994,0,56.0,,,,,
1619159,171533,1293,2.454,0,56.0,,,,,
1619160,171533,1299,0.012,0,54.0,,,,,
1619161,171533,1304,0.069,0,54.0,,,,,
1619162,171533,1305,0.007,0,54.0,,,,,
1619163,171533,1306,0.024,0,54.0,,,,,
1619164,171533,1311,0.017,0,54.0,,,,,
1619165,171533,1313,0.014,0,54.0,,,,,
1619166,171533,1314,0.329,0,54.0,,,,,
1619167,171533,1321,0.004,0,54.0,,,,,
1619168,171533,1325,0.008,0,54.0,,,,,
1619169,171533,1331,0.024,0,56.0,,,,,
1619170,171533,1406,0.007,0,54.0,,,,,
1619171,171533,1212,0.657,0,54.0,,,,,
1619172,171533,1213,1.519,0,54.0,,,,,
1619173,171533,1214,1.89,0,54.0,,,,,
1619174,171533,1216,0.179,0,54.0,,,,,
1619175,171533,1219,0.704,0,54.0,,,,,
1619176,171533,1220,1.241,0,54.0,,,,,
1619177,171534,1274,0.005,6,1.0,0.003,0.008,,,
1619178,171534,1275,0.147,6,,0.084,0.2,,,
1619179,171534,1278,0.004,6,1.0,0.003,0.006,,,
1619180,171534,1280,0.01,6,1.0,0.008,0.012,,,
1619181,171534,1300,0.004,6,1.0,0.003,0.006,,,
1619182,171534,1003,30.54,6,1.0,27.31,32.75,,,
1619183,171534,1301,0.0,6,1.0,0.0,0.0,,,
1619184,171534,1303,0.0,6,1.0,0.0,0.0,,,
1619185,171534,1312,0.0,6,1.0,0.0,0.0,,,
1619186,171534,1315,1.031,6,1.0,0.656,1.377,,,
1619187,171534,1316,0.579,6,1.0,0.389,0.813,,,
1619188,171534,1317,0.0,6,1.0,0.0,0.0,,,
1619189,171534,1323,0.002,6,1.0,0.0,0.006,,,
1619190,171534,1329,0.009,0,49.0,,,,,
1619191,171534,1333,0.0,6,1.0,0.0,0.0,,,
1619192,171534,1404,0.024,6,1.0,0.017,0.029,,,
1619193,171534,1405,0.0,6,1.0,0.0,0.0,,,
1619194,171534,1409,0.0,6,1.0,0.0,0.0,,,
1619195,171534,1411,0.022,6,1.0,0.018,0.026,,,
1619196,171534,1007,1.33,6,1.0,1.17,1.42,,,
1619197,171534,1018,0.0,0,68.0,,,,,
1619198,171534,1062,631.0,0,49.0,,,,,
1619199,171534,1079,0.0,0,68.0,,,,,
1619200,171534,1089,0.45,6,1.0,0.37,0.5,,,
1619201,171534,1090,34.0,6,1.0,31.0,36.0,,,
1619202,171534,1091,258.0,6,1.0,231.0,271.0,,,
1619203,171534,1093,52.0,6,1.0,42.0,58.0,,,
1619204,171534,1098,0.042,6,1.0,0.032,0.058,,,
1619205,171534,1101,0.012,6,1.0,0.011,0.017,,,
1619206,171534,1127,0.0,2,1.0,0.0,0.0,,,
1619207,171534,1130,0.0,2,1.0,0.0,0.0,,,
1619208,171534,1131,0.0,2,1.0,0.0,0.0,,,
1619209,171534,1162,0.0,0,68.0,,,,,
1619210,171534,1165,0.107,3,1.0,0.072,0.135,,,
1619211,171534,1166,0.213,3,1.0,0.2,0.23,,,
1619212,171534,1178,0.21,3,1.0,0.18,0.23,,,
1619213,171534,1112,0.0,0,10.0,,,,,
1619214,171534,1114,0.0,0,10.0,,,,,
1619215,171534,1210,0.385,0,1.0,,,,,
1619216,171534,1211,1.37,0,1.0,,,,,
1619217,171534,1215,0.794,0,1.0,,,,,
1619218,171534,1217,1.233,0,1.0,,,,,
1619219,171534,1218,1.1,0,1.0,,,,,
1619220,171534,1222,1.783,0,1.0,,,,,
1619221,171534,1224,4.524,0,1.0,,,,,
1619222,171534,1225,1.352,0,1.0,,,,,
1619223,171534,1226,0.97,0,1.0,,,,,
1619224,171534,1253,104.0,3,1.0,100.0,106.0,,,
1619225,171534,1257,0.01,0,49.0,,,,,
1619226,171534,1258,0.992,0,49.0,,,,,
1619227,171534,1261,0.0,6,1.0,0.0,0.0,,,
1619228,171534,1263,0.005,6,1.0,0.003,0.006,,,
1619229,171534,1264,0.019,6,1.0,0.009,0.029,,,
1619230,171534,1272,0.007,6,1.0,0.006,0.008,,,
1619231,171534,1273,0.004,6,1.0,0.003,0.005,,,
1619232,171534,1125,0.0,2,1.0,0.0,0.0,,,
1619233,171534,1126,0.09,2,1.0,0.08,0.1,,,
1619234,171534,1128,0.0,2,1.0,0.0,0.0,,,
1619235,171534,1129,0.0,2,1.0,0.0,0.0,,,
1619236,171534,1167,12.133,3,1.0,9.7,13.7,,,
1619237,171534,1170,1.71,2,1.0,1.62,1.8,,,
1619238,171534,1175,1.157,3,1.0,1.0,1.32,,,
1619239,171534,1212,1.498,0,1.0,,,,,
1619240,171534,1213,2.527,0,1.0,,,,,
1619241,171534,1214,2.936,0,1.0,,,,,
1619242,171534,1216,0.32,0,1.0,,,,,
1619243,171534,1219,1.581,0,1.0,,,,,
1619244,171534,1220,2.065,0,1.0,,,,,
1619245,171534,1221,1.138,0,1.0,,,,,
1619246,171534,1223,2.872,0,1.0,,,,,
1619247,171534,1227,1.164,0,1.0,,,,,
1619248,171534,1259,0.0,6,1.0,0.0,0.0,,,
1619249,171534,1260,0.0,6,1.0,0.0,0.0,,,
1619250,171534,1262,0.014,6,1.0,0.01,0.019,,,
1619251,171534,1265,0.704,6,1.0,0.456,0.953,,,
1619252,171534,1266,0.236,6,1.0,0.174,0.3,,,
1619253,171534,1267,0.002,6,1.0,0.0,0.003,,,
1619254,171534,1268,1.041,6,,0.659,1.39,,,
1619255,171534,1269,0.581,6,,0.389,0.813,,,
1619256,171534,1270,0.024,6,,0.017,0.029,,,
1619257,171534,1271,0.085,6,1.0,0.076,0.103,,,
1619258,171534,1276,0.0,6,1.0,0.0,0.0,,,
1619259,171534,1277,0.017,6,1.0,0.011,0.025,,,
1619260,171534,1279,0.0,6,,0.0,0.0,,,
1619261,171534,1292,1.212,0,49.0,,,,,
1619262,171534,1293,0.764,0,49.0,,,,,
1619263,171534,1299,0.005,6,1.0,0.004,0.008,,,
1619264,171534,1004,3.17,6,1.0,2.14,4.12,,,
1619265,171534,1005,0.0,0,49.0,,,,,
1619266,171534,1304,0.009,6,1.0,0.003,0.013,,,
1619267,171534,1305,0.0,6,1.0,0.0,0.0,,,
1619268,171534,1306,0.001,6,1.0,0.0,0.003,,,
1619269,171534,1311,0.001,6,1.0,0.0,0.003,,,
1619270,171534,1313,0.011,6,1.0,0.01,0.012,,,
1619271,171534,1314,0.147,6,1.0,0.084,0.2,,,
1619272,171534,1321,0.0,6,1.0,0.0,0.0,,,
1619273,171534,1325,0.02,6,,0.019,0.021,,,
1619274,171534,1331,0.001,0,49.0,,,,,
1619275,171534,1406,0.02,6,1.0,0.019,0.021,,,
1619276,171534,1008,151.0,0,49.0,,,,,
1619277,171534,1051,66.14,6,1.0,63.55,67.9,,,
1619278,171534,1057,0.0,0,68.0,,,,,
1619279,171534,1058,0.0,0,68.0,,,,,
1619280,171534,2000,0.0,0,68.0,,,,,
1619281,171534,1087,5.0,6,1.0,5.0,6.0,,,
1619282,171534,1092,391.0,6,1.0,315.0,424.0,,,
1619283,171534,1095,0.9,6,1.0,0.81,0.95,,,
1619284,171534,1103,28.4,3,1.0,22.1,33.1,,,
1619285,171534,1109,0.54,2,1.0,0.33,0.75,,,
1619286,171534,1110,1.0,0,10.0,,,,,
1619287,171534,1242,0.0,0,68.0,,,,,
1619288,171534,1180,111.4,0,14.0,,,,,
1619289,171534,1183,11.1,1,1.0,,,,,
1619290,171534,1198,9.5,0,14.0,,,,,
1619291,171534,1123,0.0,0,68.0,,,,,
1619292,171534,1104,32.0,0,49.0,,,,,
1619293,171534,1120,0.0,0,68.0,,,,,
1619294,171534,1122,0.0,0,68.0,,,,,
1619295,171534,1246,0.0,0,68.0,,,,,
1619296,171534,1184,0.0,1,1.0,,,,,
1619297,171534,1185,0.0,1,1.0,,,,,
1619298,171534,1105,10.0,0,16.0,,,,,
1619299,171534,1106,10.0,0,49.0,,,,,
1619300,171534,1107,0.0,0,68.0,,,,,
1619301,171534,1108,0.0,0,68.0,,,,,
1622498,171579,1321,0.058,2,1.0,0.054,0.061,,,
1622499,171579,1325,0.009,0,,,,,,
1622500,171579,1331,0.263,0,49.0,,,,,
1622501,171579,1406,0.007,2,1.0,0.007,0.007,,,
1622502,171579,1004,37.6,3,1.0,36.56,38.22,,,
1622503,171579,1005,10.09,0,49.0,,,,,
1622504,171579,1008,418.0,0,49.0,,,,,
1622505,171579,1010,0.0,3,1.0,0.0,0.0,,,
1622506,171579,1011,0.23,3,1.0,0.18,0.32,,,
1622507,171579,1014,0.0,3,1.0,0.0,0.0,,,
1622508,171579,1051,38.98,3,1.0,38.63,39.61,,,
1622509,171579,2000,6.33,3,1.0,6.23,6.46,,,
1622510,171579,1087,306.0,3,1.0,297.0,320.0,,,
1622511,171579,1092,560.0,3,1.0,559.0,560.0,,,
1622512,171579,1095,1.33,3,1.0,1.31,1.35,,,
1622513,171579,1109,7.27,1,1.0,,,,,
1622514,171579,1123,1242.0,2,1.0,1180.0,1304.0,,,
1622515,171579,1125,0.0,1,1.0,,,,,
1622516,171579,1126,6.99,1,1.0,,,,,
1622517,171579,1128,0.0,1,1.0,,,,,
1622518,171579,1129,0.0,1,1.0,,,,,
1622519,171579,1167,0.523,3,1.0,0.48,0.56,,,
1622520,171579,1170,1.7,1,1.0,,,,,
1622521,171579,1175,0.133,3,1.0,0.12,0.14,,,
1622522,171579,1183,0.0,1,1.0,,,,,
1622523,171579,1259,0.123,2,1.0,0.122,0.123,,,
1622524,171579,1260,0.099,2,1.0,0.099,0.099,,,
1622525,171579,1262,0.153,2,1.0,0.153,0.154,,,
1622526,171579,1265,4.168,2,1.0,4.036,4.3,,,
1622527,171579,1266,1.326,2,1.0,1.293,1.359,,,
1622528,171579,1267,0.166,2,1.0,0.164,0.168,,,
1622529,171579,1268,21.437,0,,,,,,
1622530,171579,1269,4.88,0,,,,,,
1622531,171579,1270,1.534,0,,,,,,
1622532,171579,1271,0.095,2,1.0,0.094,0.096,,,
1622533,171579,1276,0.0,2,1.0,0.0,0.0,,,
1622534,171579,1277,0.288,2,1.0,0.285,0.292,,,
1622535,171579,1279,0.004,0,,,,,,
1622536,171579,1292,22.155,0,49.0,,,,,
1622537,171579,1293,6.546,0,49.0,,,,,
1622538,171579,1299,0.065,2,1.0,0.065,0.066,,,
1622539,171579,1304,0.116,2,1.0,0.116,0.117,,,
1622540,171579,1305,0.0,2,1.0,0.0,0.0,,,
1622541,171579,1306,0.056,2,1.0,0.052,0.059,,,
1622542,171579,1311,0.041,2,1.0,0.04,0.042,,,
1622543,171579,1313,0.021,2,1.0,0.021,0.022,,,
1622544,171579,1314,0.291,2,1.0,0.285,0.298,,,
1622545,171579,1317,0.004,2,1.0,0.004,0.004,,,
1622546,171579,1323,0.036,2,1.0,0.036,0.037,,,
1622547,171579,1329,0.135,0,49.0,,,,,
1622548,171579,1333,0.0,2,1.0,0.0,0.0,,,
1622549,171579,1404,1.268,2,1.0,1.265,1.272,,,
1622550,171579,1405,0.002,2,1.0,0.001,0.002,,,
1622551,171579,1409,0.208,2,1.0,0.206,0.21,,,
1622552,171579,1411,0.0,2,1.0,0.0,0.0,,,
1622553,171579,1003,9.83,3,1.0,9.75,9.94,,,
1622554,171579,1007,3.5,3,1.0,3.45,3.56,,,
1622555,171579,1009,2.2,1,1.0,,,,,
1622556,171579,1012,0.0,3,1.0,0.0,0.0,,,
1622557,171579,1013,5.94,3,1.0,5.9,5.98,,,
1622558,171579,1062,1749.0,0,49.0,,,,,
1622559,171579,1075,0.15,3,1.0,0.15,0.16,,,
1622560,171579,1079,1.8,2,1.0,1.4,2.1,,,
1622561,171579,1089,0.57,3,1.0,0.5,0.65,,,
1622562,171579,1090,47.0,3,1.0,44.0,50.0,,,
1622563,171579,1091,273.0,3,1.0,270.0,276.0,,,
1622564,171579,1093,603.0,3,1.0,596.0,611.0,,,
1622565,171579,1098,0.08,3,1.0,0.069,0.087,,,
